
61036,"$1 under $25,000","13,094",
61036,"$25,000 under $50,000","29,914",
61036,"$50,000 under $75,000","33,028",
61036,"$75,000 under $100,000","33,348",
61036,"$100,000 under $200,000","88,076",
61036,"$200,000 or more","85,528",

61038,,"37,674",
61038,"$1 under $25,000","2,674",
61038,"$25,000 under $50,000","4,494",
61038,"$50,000 under $75,000","6,571",
61038,"$75,000 under $100,000","5,734",
61038,"$100,000 under $200,000","18,201",
61038,"$200,000 or more","0",

61039,,"23,544",
61039,"$1 under $25,000","1,052",
61039,"$25,000 under $50,000","3,013",
61039,"$50,000 under $75,000","3,443",
61039,"$75,000 under $100,000","5,410",
61039,"$100,000 under $200,000","10,626",
61039,"$200,000 or more","0",

61041,,"26,966",
61041,"$1 under $25,000","3,554",
61041,"$25,000 under $50,000","6,227",
61041,"$50,000 under $75,000","5,438",
61041,"$75,000 under $100,000","4,099",
61041,"$100,000 under $200,000","7,648",
61041,"$200,000 or more","0",

61042,,"12,699",
61042,"$1 under $25,000",880,
61042,"$25,000 under $50,000","1,964",
61042,"$50,000 under $75,000","2,271",
61042,"$75,000 under $100,000","2,717",
61042,"$100,000 under $200,000","4,867",
61042,"$200,000 or more","0",

61046,,"105,195",
61046,"$1 under $25,000","5,025",
61046,"$25,000 under $50,000","10,579",
61046,"$50,000 under $75,000","12,899",
61046,"$75,000 under $100,000","15,112",
61046,"$100,000 under $200,000","35,021",
61046,"$200,000 or more","26,559",

61047,,"51,679",
61047,"$1 under $25,000","2,942",
61047,"$25,000 under $50,000","6,496",
61047,"$50,000 under $75,000","8,286",
61047,"$75,000 under $100,000","8,050",
61047,"$100,000 under $200,000","17,535",
61047,"$200,000 or more","8,370",

61048,,"132,304",
61048,"$1 under $25,000","7,454",
61048,"$25,000 under $50,000","17,989",
61048,"$50,000 under $75,000","20,555",
61048,"$75,000 under $100,000","19,956",
61048,"$100,000 under $200,000","43,970",
61048,"$200,000 or more","22,380",

61049,,"17,429",
61049,"$1 under $25,000",939,
61049,"$25,000 under $50,000","1,994",
61049,"$50,000 under $75,000","2,230",
61049,"$75,000 under $100,000","2,876",
61049,"$100,000 under $200,000","9,390",
61049,"$200,000 or more","0",

61050,,"11,011",
61050,"$1 under $25,000",706,
61050,"$25,000 under $50,000","1,294",
61050,"$50,000 under $75,000","2,000",
61050,"$75,000 under $100,000","2,193",
61050,"$100,000 under $200,000","4,818",
61050,"$200,000 or more","0",

61051,,"42,327",
61051,"$1 under $25,000","2,841",
61051,"$25,000 under $50,000","7,471",
61051,"$50,000 under $75,000","8,466",
61051,"$75,000 under $100,000","8,412",
61051,"$100,000 under $200,000","15,137",
61051,"$200,000 or more","0",

61052,,"38,141",
61052,"$1 under $25,000","1,728",
61052,"$25,000 under $50,000","3,964",
61052,"$50,000 under $75,000","5,546",
61052,"$75,000 under $100,000","7,196",
61052,"$100,000 under $200,000","19,707",
61052,"$200,000 or more","0",

61053,,"67,417",
61053,"$1 under $25,000","5,579",
61053,"$25,000 under $50,000","11,468",
61053,"$50,000 under $75,000","13,110",
61053,"$75,000 under $100,000","12,039",
61053,"$100,000 under $200,000","25,221",
61053,"$200,000 or more","0",

61054,,"83,355",
61054,"$1 under $25,000","8,174",
61054,"$25,000 under $50,000","16,749",
61054,"$50,000 under $75,000","17,548",
61054,"$75,000 under $100,000","14,667",
61054,"$100,000 under $200,000","26,217",
61054,"$200,000 or more","0",

61060,,"36,304",
61060,"$1 under $25,000","2,592",
61060,"$25,000 under $50,000","6,667",
61060,"$50,000 under $75,000","7,399",
61060,"$75,000 under $100,000","6,504",
61060,"$100,000 under $200,000","13,142",
61060,"$200,000 or more","0",

61061,,"224,661",
61061,"$1 under $25,000","12,836",
61061,"$25,000 under $50,000","27,816",
61061,"$50,000 under $75,000","33,948",
61061,"$75,000 under $100,000","30,961",
61061,"$100,000 under $200,000","77,589",
61061,"$200,000 or more","41,511",

61062,,"52,195",
61062,"$1 under $25,000","3,832",
61062,"$25,000 under $50,000","7,738",
61062,"$50,000 under $75,000","7,954",
61062,"$75,000 under $100,000","12,004",
61062,"$100,000 under $200,000","20,667",
61062,"$200,000 or more","0",

61063,,"130,855",
61063,"$1 under $25,000","6,663",
61063,"$25,000 under $50,000","16,209",
61063,"$50,000 under $75,000","21,107",
61063,"$75,000 under $100,000","18,350",
61063,"$100,000 under $200,000","45,168",
61063,"$200,000 or more","23,358",

61064,,"96,090",
61064,"$1 under $25,000","7,290",
61064,"$25,000 under $50,000","15,960",
61064,"$50,000 under $75,000","18,919",
61064,"$75,000 under $100,000","14,494",
61064,"$100,000 under $200,000","29,184",
61064,"$200,000 or more","10,243",

61065,,"329,081",
61065,"$1 under $25,000","19,022",
61065,"$25,000 under $50,000","41,373",
61065,"$50,000 under $75,000","47,500",
61065,"$75,000 under $100,000","58,479",
61065,"$100,000 under $200,000","112,370",
61065,"$200,000 or more","50,337",

61067,,"19,678",
61067,"$1 under $25,000","1,222",
61067,"$25,000 under $50,000","3,158",
61067,"$50,000 under $75,000","3,560",
61067,"$75,000 under $100,000","3,314",
61067,"$100,000 under $200,000","8,424",
61067,"$200,000 or more","0",

61068,,"379,883",
61068,"$1 under $25,000","29,669",
61068,"$25,000 under $50,000","66,657",
61068,"$50,000 under $75,000","66,907",
61068,"$75,000 under $100,000","62,056",
61068,"$100,000 under $200,000","108,793",
61068,"$200,000 or more","45,801",

61070,,"36,128",
61070,"$1 under $25,000","1,682",
61070,"$25,000 under $50,000","4,182",
61070,"$50,000 under $75,000","4,623",
61070,"$75,000 under $100,000","5,312",
61070,"$100,000 under $200,000","20,329",
61070,"$200,000 or more","0",

61071,,"314,511",
61071,"$1 under $25,000","31,901",
61071,"$25,000 under $50,000","61,398",
61071,"$50,000 under $75,000","61,024",
61071,"$75,000 under $100,000","51,200",
61071,"$100,000 under $200,000","78,420",
61071,"$200,000 or more","30,568",

61072,,"420,894",
61072,"$1 under $25,000","16,614",
61072,"$25,000 under $50,000","35,941",
61072,"$50,000 under $75,000","51,735",
61072,"$75,000 under $100,000","60,692",
61072,"$100,000 under $200,000","171,976",
61072,"$200,000 or more","83,936",

61073,,"862,478",
61073,"$1 under $25,000","31,243",
61073,"$25,000 under $50,000","65,468",
61073,"$50,000 under $75,000","85,365",
61073,"$75,000 under $100,000","103,567",
61073,"$100,000 under $200,000","315,504",
61073,"$200,000 or more","261,331",

61074,,"89,619",
61074,"$1 under $25,000","8,804",
61074,"$25,000 under $50,000","19,894",
61074,"$50,000 under $75,000","19,984",
61074,"$75,000 under $100,000","16,055",
61074,"$100,000 under $200,000","24,882",
61074,"$200,000 or more","0",

61075,,"27,744",
61075,"$1 under $25,000","2,069",
61075,"$25,000 under $50,000","4,248",
61075,"$50,000 under $75,000","4,671",
61075,"$75,000 under $100,000","5,171",
61075,"$100,000 under $200,000","11,585",
61075,"$200,000 or more","0",

61078,,"38,105",
61078,"$1 under $25,000","2,597",
61078,"$25,000 under $50,000","6,948",
61078,"$50,000 under $75,000","7,515",
61078,"$75,000 under $100,000","5,258",
61078,"$100,000 under $200,000","15,787",
61078,"$200,000 or more","0",

61080,,"311,970",
61080,"$1 under $25,000","18,944",
61080,"$25,000 under $50,000","48,113",
61080,"$50,000 under $75,000","47,298",
61080,"$75,000 under $100,000","50,219",
61080,"$100,000 under $200,000","88,282",
61080,"$200,000 or more","59,114",

61081,,"596,033",
61081,"$1 under $25,000","46,409",
61081,"$25,000 under $50,000","96,651",
61081,"$50,000 under $75,000","98,394",
61081,"$75,000 under $100,000","84,352",
61081,"$100,000 under $200,000","155,936",
61081,"$200,000 or more","114,291",

61084,,"123,843",
61084,"$1 under $25,000","4,351",
61084,"$25,000 under $50,000","10,337",
61084,"$50,000 under $75,000","15,185",
61084,"$75,000 under $100,000","14,010",
61084,"$100,000 under $200,000","43,885",
61084,"$200,000 or more","36,075",

61085,,"86,757",
61085,"$1 under $25,000","6,522",
61085,"$25,000 under $50,000","14,591",
61085,"$50,000 under $75,000","16,528",
61085,"$75,000 under $100,000","14,636",
61085,"$100,000 under $200,000","25,863",
61085,"$200,000 or more","8,617",

61087,,"38,517",
61087,"$1 under $25,000","3,584",
61087,"$25,000 under $50,000","7,337",
61087,"$50,000 under $75,000","7,444",
61087,"$75,000 under $100,000","8,230",
61087,"$100,000 under $200,000","11,922",
61087,"$200,000 or more","0",

61088,,"230,385",
61088,"$1 under $25,000","8,445",
61088,"$25,000 under $50,000","20,003",
61088,"$50,000 under $75,000","26,751",
61088,"$75,000 under $100,000","35,019",
61088,"$100,000 under $200,000","91,368",
61088,"$200,000 or more","48,799",

61089,,"21,795",
61089,"$1 under $25,000","1,440",
61089,"$25,000 under $50,000","3,934",
61089,"$50,000 under $75,000","3,908",
61089,"$75,000 under $100,000","4,387",
61089,"$100,000 under $200,000","8,126",
61089,"$200,000 or more","0",

61101,,"329,476",
61101,"$1 under $25,000","55,571",
61101,"$25,000 under $50,000","82,814",
61101,"$50,000 under $75,000","55,393",
61101,"$75,000 under $100,000","41,249",
61101,"$100,000 under $200,000","61,819",
61101,"$200,000 or more","32,630",

61102,,"302,810",
61102,"$1 under $25,000","46,312",
61102,"$25,000 under $50,000","73,181",
61102,"$50,000 under $75,000","53,215",
61102,"$75,000 under $100,000","34,149",
61102,"$100,000 under $200,000","69,241",
61102,"$200,000 or more","26,712",

61103,,"502,323",
61103,"$1 under $25,000","58,910",
61103,"$25,000 under $50,000","106,713",
61103,"$50,000 under $75,000","84,534",
61103,"$75,000 under $100,000","61,938",
61103,"$100,000 under $200,000","97,783",
61103,"$200,000 or more","92,445",

61104,,"192,765",
61104,"$1 under $25,000","49,570",
61104,"$25,000 under $50,000","70,177",
61104,"$50,000 under $75,000","39,195",
61104,"$75,000 under $100,000","16,869",
61104,"$100,000 under $200,000","16,954",
61104,"$200,000 or more","0",

61107,,"1,127,268",
61107,"$1 under $25,000","57,169",
61107,"$25,000 under $50,000","126,609",
61107,"$50,000 under $75,000","145,060",
61107,"$75,000 under $100,000","130,864",
61107,"$100,000 under $200,000","301,658",
61107,"$200,000 or more","365,908",

61108,,"706,931",
61108,"$1 under $25,000","66,139",
61108,"$25,000 under $50,000","140,037",
61108,"$50,000 under $75,000","134,543",
61108,"$75,000 under $100,000","112,221",
61108,"$100,000 under $200,000","172,209",
61108,"$200,000 or more","81,782",

61109,,"589,529",
61109,"$1 under $25,000","63,998",
61109,"$25,000 under $50,000","128,419",
61109,"$50,000 under $75,000","113,752",
61109,"$75,000 under $100,000","96,671",
61109,"$100,000 under $200,000","146,501",
61109,"$200,000 or more","40,188",

61111,,"672,751",
61111,"$1 under $25,000","48,288",
61111,"$25,000 under $50,000","116,485",
61111,"$50,000 under $75,000","120,280",
61111,"$75,000 under $100,000","100,485",
61111,"$100,000 under $200,000","191,134",
61111,"$200,000 or more","96,079",

61114,,"726,308",
61114,"$1 under $25,000","26,466",
61114,"$25,000 under $50,000","57,407",
61114,"$50,000 under $75,000","69,107",
61114,"$75,000 under $100,000","73,823",
61114,"$100,000 under $200,000","212,470",
61114,"$200,000 or more","287,035",

61115,,"574,168",
61115,"$1 under $25,000","48,103",
61115,"$25,000 under $50,000","107,921",
61115,"$50,000 under $75,000","114,588",
61115,"$75,000 under $100,000","103,789",
61115,"$100,000 under $200,000","164,399",
61115,"$200,000 or more","35,368",

61201,,"843,138",
61201,"$1 under $25,000","81,196",
61201,"$25,000 under $50,000","166,783",
61201,"$50,000 under $75,000","150,457",
61201,"$75,000 under $100,000","120,956",
61201,"$100,000 under $200,000","213,009",
61201,"$200,000 or more","110,737",

61230,,"35,855",
61230,"$1 under $25,000","2,152",
61230,"$25,000 under $50,000","4,057",
61230,"$50,000 under $75,000","7,252",
61230,"$75,000 under $100,000","6,048",
61230,"$100,000 under $200,000","16,346",
61230,"$200,000 or more","0",

61231,,"144,759",
61231,"$1 under $25,000","9,759",
61231,"$25,000 under $50,000","19,686",
61231,"$50,000 under $75,000","24,055",
61231,"$75,000 under $100,000","26,263",
61231,"$100,000 under $200,000","43,372",
61231,"$200,000 or more","21,624",

61232,,"48,517",
61232,"$1 under $25,000","1,998",
61232,"$25,000 under $50,000","5,341",
61232,"$50,000 under $75,000","6,451",
61232,"$75,000 under $100,000","8,833",
61232,"$100,000 under $200,000","18,883",
61232,"$200,000 or more","7,011",

61234,,"39,224",
61234,"$1 under $25,000","2,237",
61234,"$25,000 under $50,000","5,965",
61234,"$50,000 under $75,000","6,448",
61234,"$75,000 under $100,000","7,078",
61234,"$100,000 under $200,000","17,496",
61234,"$200,000 or more","0",

61235,,"43,060",
61235,"$1 under $25,000","2,459",
61235,"$25,000 under $50,000","6,015",
61235,"$50,000 under $75,000","7,028",
61235,"$75,000 under $100,000","7,467",
61235,"$100,000 under $200,000","20,091",
61235,"$200,000 or more","0",

61238,,"87,061",
61238,"$1 under $25,000","5,642",
61238,"$25,000 under $50,000","11,387",
61238,"$50,000 under $75,000","15,783",
61238,"$75,000 under $100,000","16,738",
61238,"$100,000 under $200,000","26,208",
61238,"$200,000 or more","11,303",

61239,,"18,647",
61239,"$1 under $25,000","2,687",
61239,"$25,000 under $50,000","5,597",
61239,"$50,000 under $75,000","3,745",
61239,"$75,000 under $100,000","3,178",
61239,"$100,000 under $200,000","3,440",
61239,"$200,000 or more","0",

61240,,"246,374",
61240,"$1 under $25,000","9,276",
61240,"$25,000 under $50,000","18,756",
61240,"$50,000 under $75,000","25,874",
61240,"$75,000 under $100,000","32,648",
61240,"$100,000 under $200,000","94,790",
61240,"$200,000 or more","65,030",

61241,,"196,212",
61241,"$1 under $25,000","13,630",
61241,"$25,000 under $50,000","29,247",
61241,"$50,000 under $75,000","35,846",
61241,"$75,000 under $100,000","37,132",
61241,"$100,000 under $200,000","61,656",
61241,"$200,000 or more","18,701",

61242,,"43,696",
61242,"$1 under $25,000","2,168",
61242,"$25,000 under $50,000","4,091",
61242,"$50,000 under $75,000","5,692",
61242,"$75,000 under $100,000","5,053",
61242,"$100,000 under $200,000","14,930",
61242,"$200,000 or more","11,762",

61243,,"6,917",
61243,"$1 under $25,000","1,227",
61243,"$25,000 under $50,000","0",
61243,"$50,000 under $75,000","1,776",
61243,"$75,000 under $100,000","0",
61243,"$100,000 under $200,000","3,914",
61243,"$200,000 or more","0",

61244,,"536,730",
61244,"$1 under $25,000","50,983",
61244,"$25,000 under $50,000","107,883",
61244,"$50,000 under $75,000","102,151",
61244,"$75,000 under $100,000","86,143",
61244,"$100,000 under $200,000","136,408",
61244,"$200,000 or more","53,162",

61250,,"78,717",
61250,"$1 under $25,000","4,744",
61250,"$25,000 under $50,000","9,661",
61250,"$50,000 under $75,000","13,316",
61250,"$75,000 under $100,000","17,065",
61250,"$100,000 under $200,000","27,770",
61250,"$200,000 or more","6,161",

61251,,"12,692",
61251,"$1 under $25,000",571,
61251,"$25,000 under $50,000","1,294",
61251,"$50,000 under $75,000","1,886",
61251,"$75,000 under $100,000","2,776",
61251,"$100,000 under $200,000","6,165",
61251,"$200,000 or more","0",

61252,,"165,638",
61252,"$1 under $25,000","10,728",
61252,"$25,000 under $50,000","22,981",
61252,"$50,000 under $75,000","27,871",
61252,"$75,000 under $100,000","27,403",
61252,"$100,000 under $200,000","54,918",
61252,"$200,000 or more","21,737",

61254,,"477,071",
61254,"$1 under $25,000","17,638",
61254,"$25,000 under $50,000","40,634",
61254,"$50,000 under $75,000","48,965",
61254,"$75,000 under $100,000","63,127",
61254,"$100,000 under $200,000","165,913",
61254,"$200,000 or more","140,794",

61256,,"64,581",
61256,"$1 under $25,000","3,445",
61256,"$25,000 under $50,000","6,807",
61256,"$50,000 under $75,000","9,534",
61256,"$75,000 under $100,000","10,574",
